Transaction,items_list
2912,"['pastry', 'coffee', 'brownie']"
2913,['bread']
2914,"['coffee', 'tea', 'scone']"
2915,['coffee']
2916,"['bread', 'tea']"
2917,"['coffee', 'scone']"
2918,"['farm house', 'scandinavian']"
2919,"['vegan mincepie', 'cake']"
2920,"['tea', 'coffee']"
2921,['bread']
2922,['coffee']
2923,['scandinavian']
2924,['bread']
2925,"['tea', 'bread']"
2926,"['medialuna', 'pastry', 'coffee']"
2927,"['truffles', 'juice']"
2928,"['coffee', 'jammie dodgers', 'art tray']"
2929,['frittata']
2930,['bread']
2931,"['sandwich', 'coffee']"
2932,"['coffee', 'juice']"
2933,"['tea', 'sandwich']"
2934,['jam']
2935,['scone']
2936,"['coffee', 'sandwich']"
2937,['coffee']
2938,"['bread', 'tea']"
2939,"['frittata', 'tea', 'bread']"
2940,['scandinavian']
2941,"['sandwich', 'art tray', 'truffles', 'coffee']"
2942,"['scone', 'frittata', 'juice']"
2943,['tea']
2944,"['coffee', 'mineral water', 'frittata']"
2945,"['coffee', 'tea']"
2946,"['bread', 'brownie', 'scone']"
2948,['coffee']
2949,"['frittata', 'sandwich', 'coffee']"
2950,['tea']
2951,"['coffee', 'tea']"
2952,"['vegan mincepie', 'coffee', 'hot chocolate']"
2953,['juice']
2954,"['cake', 'tea']"
2955,['tea']
2956,"['bread', 'farm house']"
2957,"['coffee', 'tea', 'bread', 'mineral water', 'scone']"
2958,['bread']
2959,"['bread', 'hot chocolate']"
2960,"['coke', 'sandwich']"
2961,"['sandwich', 'mineral water']"
2962,"['hot chocolate', 'tea', 'cake']"
2963,['scandinavian']
2964,"['frittata', 'cake']"
2966,['cake']
2967,"['coffee', 'bread']"
2968,"['coffee', 'tea', 'bread']"
2969,"['scone', 'coffee']"
2970,['bread']
2971,['jam']
2972,['bread']
2973,"['coffee', 'medialuna']"
2974,"['bread', 'farm house']"
2975,['bread']
2976,"['coffee', 'pastry']"
2977,"['bread', 'coffee']"
2978,"['medialuna', 'coffee']"
2979,"['scone', 'bread']"
2980,"['coffee', 'coke']"
2981,['coffee']
2982,['truffles']
2983,['bread']
2984,['mineral water']
2985,"['hot chocolate', 'coffee', 'bread', 'toast', 'medialuna', 'alfajores', 'fudge']"
2986,['jam']
2987,"['medialuna', 'bakewell', 'coffee', 'bread', 'toast']"
2988,['coffee']
2989,['bread']
2990,"['coffee', 'bakewell', 'medialuna']"
2991,"['coffee', 'bread']"
2992,['farm house']
2993,['bread']
2994,"['medialuna', 'scone', 'coffee']"
2995,['bread']
2996,"['farm house', 'coffee', 'medialuna', 'bread']"
2997,['smoothies']
2998,['coffee']
3000,"['medialuna', 'coffee']"
3001,['mineral water']
3002,"['bread', 'mineral water', 'hot chocolate']"
3003,"['sandwich', 'tea']"
3004,"['coffee', 'cookies']"
3005,['alfajores']
3006,"['vegan mincepie', 'bread', 'coffee']"
3007,['coffee']
3008,['medialuna']
3009,"['coffee', 'frittata', 'toast']"
3010,"['coffee', 'hot chocolate', 'muffin']"
3011,"['coffee', 'scandinavian']"
3013,"['bakewell', 'tea']"
3015,['coffee']
3017,"['frittata', 'coffee']"
3018,['scandinavian']
3019,['coffee']
3020,"['coffee', 'tea']"
3021,['scandinavian']
3022,['bread']
3023,['tea']
3024,['bread']
3025,"['bread', 'medialuna']"
3026,"['pastry', 'toast', 'coffee']"
3027,"['coffee', 'pastry']"
3028,['tea']
3029,"['coffee', 'toast']"
3030,['coffee']
3031,"['jam', 'coffee', 'hot chocolate', 'toast']"
3032,"['coffee', 'sandwich']"
3033,"['bread', 'tea', 'bakewell', 'alfajores']"
3034,"['bread', 'coffee', 'cake']"
3035,['bread']
3036,['bread']
3037,"['coffee', 'bakewell', 'cake']"
3038,['bread']
3039,"['coffee', 'medialuna']"
3040,['bread']
3041,"['bread', 'vegan mincepie']"
3042,"['coffee', 'bread', 'vegan mincepie', 'cake']"
3043,['bread']
3044,['sandwich']
3045,"['pastry', 'bread']"
3046,"['cake', 'vegan mincepie', 'coffee', 'mineral water']"
3047,['jam']
3048,['bread']
3049,"['frittata', 'coffee']"
3050,['coffee']
3051,['bread']
3052,['sandwich']
3053,"['sandwich', 'bread', 'truffles', 'coffee']"
3054,"['tea', 'toast']"
3055,['coffee']
3056,['cake']
3058,"['coffee', 'bread']"
3059,['fudge']
3060,['jam']
3061,['bread']
3062,['coffee']
3063,"['tea', 'bread', 'hot chocolate', 'vegan mincepie']"
3064,"['juice', 'cake', 'jammie dodgers', 'bread']"
3065,['bread']
3066,"['vegan mincepie', 'tea']"
3067,"['coffee', 'pastry']"
3068,"['scandinavian', 'vegan mincepie']"
3069,['bread']
3070,"['coffee', 'fudge', 'jam']"
3071,"['jam', 'coffee']"
3073,['coffee']
3074,"['coffee', 'cookies', 'pastry']"
3075,"['medialuna', 'bread']"
3076,"['coffee', 'art tray']"
3077,"['tea', 'toast']"
3078,['coke']
3079,"['coffee', 'bread']"
3080,"['bakewell', 'farm house']"
3081,"['bread', 'tea', 'coffee', 'alfajores', 'hot chocolate']"
3082,['farm house']
3083,"['coffee', 'bread']"
3084,"['coffee', 'toast', 'scandinavian']"
3085,"['bread', 'vegan mincepie']"
3086,['bread']
3087,['coffee']
3088,"['coffee', 'bread', 'alfajores']"
3089,['coffee']
3090,['bread']
3091,['medialuna']
3092,['coffee']
3093,"['frittata', 'tea', 'coffee']"
3094,['tea']
3095,"['tea', 'bakewell']"
3096,['farm house']
3097,"['coffee', 'pastry', 'medialuna']"
3098,"['coffee', 'sandwich']"
3099,"['coffee', 'medialuna']"
3100,"['coffee', 'pastry']"
3101,"['muffin', 'bread', 'coffee']"
3102,"['coffee', 'bakewell']"
3103,['bread']
3104,['coffee']
3105,['bread']
3106,"['coffee', 'alfajores']"
3107,"['bread', 'truffles', 'coffee', 'scandinavian']"
3108,"['tea', 'cake']"
3109,['jam']
3110,"['fudge', 'jam']"
3111,['bread']
3112,['coffee']
3113,"['tea', 'coffee']"
3114,"['coffee', 'tea', 'toast']"
3115,['coffee']
3116,['bread']
3117,['coffee']
3118,['coffee']
3119,['bread']
3120,['bread']
3121,['fudge']
3122,['coffee']
3123,"['coffee', 'tea']"
3124,"['coffee', 'farm house']"
3125,"['medialuna', 'muffin', 'coffee', 'juice']"
3126,['coffee']
3127,"['coffee', 'bread']"
3128,"['coffee', 'bread', 'muffin']"
3129,"['vegan mincepie', 'coffee', 'tea']"
3130,"['alfajores', 'coffee']"
3131,"['coffee', 'medialuna']"
3133,"['bread', 'tea']"
3134,['coffee']
3135,['coffee']
3136,"['bread', 'pastry']"
3137,['bread']
3138,['farm house']
3139,"['bread', 'alfajores']"
3141,['coffee']
3142,['jam']
3143,['coffee']
3144,['pastry']
3145,['tea']
3146,['coffee']
3147,"['coffee', 'toast']"
3148,['coffee']
3149,"['coke', 'truffles']"
3150,"['sandwich', 'tea', 'coffee']"
3151,['tea']
3152,['coke']
3153,"['bread', 'sandwich']"
3154,"['juice', 'bread', 'art tray', 'toast']"
3155,"['tea', 'bread']"
3156,"['coffee', 'alfajores']"
3157,"['hot chocolate', 'toast', 'pastry']"
3158,"['sandwich', 'tea', 'juice', 'vegan mincepie']"
3159,['bread']
3160,"['alfajores', 'muffin']"
3161,"['coffee', 'jammie dodgers']"
3162,"['jammie dodgers', 'bread']"
3163,"['tea', 'coffee', 'jammie dodgers', 'cake', 'bread']"
3164,['coffee']
3165,"['bread', 'pastry', 'medialuna']"
3166,"['alfajores', 'pastry']"
3167,"['medialuna', 'toast', 'coffee']"
3168,"['bread', 'tea', 'pastry']"
3169,['bread']
3170,['coffee']
3171,"['bread', 'hot chocolate']"
3172,['bread']
3173,['pastry']
3174,['coffee']
3175,['bread']
3176,"['coffee', 'hot chocolate']"
3177,['farm house']
3178,['coffee']
3179,['coffee']
3180,['coffee']
3181,['dulce de leche']
3182,"['pastry', 'farm house']"
3183,"['bread', 'vegan mincepie']"
3184,['bread']
3185,"['coffee', 'hot chocolate', 'pastry']"
3186,"['coffee', 'vegan mincepie', 'pastry']"
3187,['bread']
3188,['bread']
3189,"['coffee', 'hot chocolate']"
3190,"['bread', 'sandwich', 'coffee']"
3191,['bread']
3192,"['coffee', 'hot chocolate']"
3193,['coffee']
3194,['coffee']
3195,"['sandwich', 'coke']"
3196,['coffee']
3197,"['coffee', 'bread']"
3198,['bread']
3199,['coffee']
3200,['coffee']
3201,"['coffee', 'fudge']"
3202,"['coffee', 'sandwich', 'tea', 'bread']"
3203,"['coffee', 'sandwich']"
3204,['bread']
3205,"['bread', 'coffee']"
3206,"['coffee', 'hot chocolate']"
3207,['fudge']
3208,['coffee']
3209,"['coffee', 'bread']"
3210,['bread']
3211,['cookies']
3212,['bread']
3213,"['coffee', 'bread', 'alfajores']"
3214,['tea']
3215,"['bare popcorn', ""ella's kitchen pouches""]"
3216,['farm house']
3217,"['bread', 'fudge', 'pastry']"
3218,['hot chocolate']
3219,"['tea', 'vegan mincepie', 'jammie dodgers', 'coffee', 'medialuna']"
3220,['coffee']
3221,"['hot chocolate', 'coffee']"
3222,['bread']
3223,['vegan mincepie']
3224,"['medialuna', 'dulce de leche']"
3225,['muesli']
3226,['muesli']
3227,"['coffee', 'jam']"
3228,"['bread', 'toast']"
3229,"['bread', 'toast']"
3230,['coffee']
3231,"['jammie dodgers', 'vegan mincepie']"
3232,['coffee']
3233,['bread']
3234,"['coffee', 'bread']"
3235,['tea']
3236,['coffee']
3237,"['coffee', 'juice', 'farm house']"
3238,"['coffee', 'pastry']"
3239,['bread']
3240,['coffee']
3241,['coffee']
3242,['coffee']
3243,"['tea', 'pastry']"
3244,"['cookies', 'coffee', 'toast']"
3245,"['pastry', 'tea']"
3246,"['tea', 'coffee', 'toast']"
3247,['bread']
3248,['bread']
3249,['coffee']
3250,['coffee']
3251,['pastry']
3252,['bread']
3253,"['scandinavian', 'coffee', 'alfajores']"
3255,"['truffles', ""ella's kitchen pouches"", 'bread']"
3256,"['tea', 'fudge', 'jam', 'juice', ""ella's kitchen pouches""]"
3257,['cake']
3258,"['bread', 'cookies']"
3259,"['coffee', 'cake']"
3260,"['coffee', 'tea', 'toast']"
3261,['truffles']
3262,['bread']
3263,['coffee']
3264,['bread']
3265,['bread']
3266,['truffles']
3267,"['toast', 'bread', 'tea', 'cookies']"
3268,"['sandwich', 'coffee']"
3270,"['bread', 'sandwich']"
3271,['alfajores']
3272,['scone']
3274,"['bread', 'coffee', 'alfajores', 'vegan mincepie']"
3275,['fudge']
3276,['jam']
3277,"['coffee', 'pastry', 'jam']"
3278,['coffee']
3279,"['tea', 'bread', 'fudge']"
3280,"['bread', 'sandwich']"
3281,['farm house']
3282,['coffee']
3283,['jam']
3284,"['brownie', 'coffee']"
3285,"['tea', 'sandwich', 'bread']"
3286,['tea']
3287,"['sandwich', 'tea']"
3288,['coffee']
3289,['coffee']
3290,['bread']
3291,"['tea', 'brownie']"
3292,['jam']
3293,['jam']
3294,"['cookies', 'sandwich', 'juice']"
3295,"['tea', 'pastry']"
3296,['farm house']
3297,"['scone', 'coffee']"
3298,['coffee']
3299,"['coffee', 'vegan mincepie']"
3300,"['bread', 'scone']"
3301,"['farm house', 'scone']"
3303,"['coffee', 'brownie']"
3304,"['coffee', 'tea']"
3305,['coffee']
3306,"['tea', 'coffee']"
3307,['bread']
3309,"['coffee', 'alfajores']"
3310,"['farm house', 'medialuna', 'pastry']"
3311,['bread']
3312,['bread']
3313,"['coffee', 'pastry']"
3314,['bread']
3315,"['bread', 'pastry']"
3316,"['medialuna', 'fudge']"
3317,['bread']
3318,"['coffee', 'scone', 'juice']"
3319,['coffee']
3320,"['tea', 'scone', 'lemon and coconut']"
3321,"['jam', 'cookies', 'fudge']"
3322,['bread']
3323,['scandinavian']
3324,"['coffee', 'cookies', 'juice']"
3325,"['hot chocolate', 'coffee', 'bread', 'vegan mincepie']"
3326,['jam']
3327,['bread']
3328,['coffee']
3329,"['dulce de leche', 'scandinavian', 'alfajores']"
3330,"['coffee', 'bread', 'pastry', 'medialuna', 'farm house']"
3331,"['hot chocolate', 'scone']"
3332,"['fudge', 'jam', 'bread', 'farm house']"
3333,"['coffee', 'the nomad']"
3334,['vegan mincepie']
3335,['bread']
3336,['bread']
3337,"['bread', 'scone']"
3338,['cake']
3339,['bread']
3340,"['vegan mincepie', 'cake', 'coffee']"
3341,"['coffee', 'medialuna']"
3342,['bread']
3343,['jam']
3344,"['medialuna', 'pastry', 'coffee']"
3346,['bread']
3347,['bread']
3348,"['bread', 'scone', 'the nomad']"
3349,"['coffee', 'tea']"
3350,['bread']
3351,"['frittata', 'tea']"
3352,"['coffee', 'vegan mincepie']"
3353,['bread']
3354,"['coffee', 'bread']"
3355,"['scone', 'coffee']"
3356,"['farm house', 'frittata', 'cookies']"
3357,['farm house']
3358,['farm house']
3359,"['jam', 'fudge']"
3360,['coffee']
3361,"['frittata', 'sandwich', 'bread', 'alfajores', 'medialuna', 'fudge']"
3362,['cake']
3363,"['juice', 'cookies', 'coffee']"
3364,['coffee']
3366,"['bread', 'pastry']"
3367,"['hot chocolate', 'tea']"
3368,['crisps']
3369,['bread']
3370,['cake']
3371,"['focaccia', 'tea', 'scone']"
3372,"['coffee', 'scone']"
3373,['cake']
3374,['vegan mincepie']
3375,['coffee']
3376,"['tea', 'vegan mincepie']"
3377,['focaccia']
3378,['coke']
3379,['pintxos']
3380,['pintxos']
3381,['juice']
3382,['coke']
3383,['pintxos']
3384,['pintxos']
3385,['pintxos']
3386,"['coke', 'pintxos']"
3387,['hot chocolate']
3388,['medialuna']
3389,['coffee']
3390,"['coffee', 'bread']"
3391,['coffee']
3392,['bread']
3393,"['coffee', 'cookies', 'bread', 'toast']"
3394,"['coffee', 'brownie', 'medialuna']"
3395,"['hot chocolate', 'coffee', 'brownie']"
3396,"['tea', 'hot chocolate']"
3397,"['tea', 'scone', 'bread']"
3398,"['medialuna', 'coffee']"
3399,"['bread', 'coffee', 'hot chocolate', 'pastry', 'scone']"
3400,"['muesli', 'the nomad', 'coffee', 'bread']"
3401,['bread']
3402,['fudge']
3403,['bread']
3404,['coffee']
3405,['bread']
3406,['bread']
3407,"['coffee', 'brownie', 'vegan mincepie']"
3408,['dulce de leche']
3409,['coffee']
3410,['coffee']
3411,['farm house']
3412,['coffee']
3413,"['coffee', 'brownie']"
3414,['coffee']
3415,"['coffee', 'hot chocolate', 'vegan mincepie']"
3416,['bread']
3417,"['coffee', 'frittata']"
3418,"['medialuna', 'coffee']"
3419,"['coffee', 'juice', 'mineral water', 'medialuna', 'crisps', 'frittata']"
3420,['coffee']
3421,"['coffee', 'cookies']"
3422,['bread']
3423,['bread']
3424,"['coffee', 'cake', 'bread', 'dulce de leche']"
3425,"['coffee', 'hot chocolate', 'bread']"
3426,['coke']
3427,['fudge']
3428,['fudge']
3429,"['tea', 'juice', 'cake', 'tartine']"
3430,"['brownie', 'medialuna', 'hot chocolate', 'coffee']"
3431,['coffee']
3432,['bread']
3433,"['coffee', 'bread']"
3434,"['coffee', 'hot chocolate', 'cookies', 'vegan mincepie']"
3435,"['coffee', 'medialuna']"
3436,"['cookies', 'hot chocolate']"
3437,['coffee']
3438,['coffee']
3439,['tea']
3440,"['coffee', 'bread']"
3441,['hot chocolate']
3442,['coffee']
3443,"['bread', 'medialuna']"
3444,['coffee']
3445,['bread']
3446,"['coffee', 'tea', 'pastry']"
3447,"['medialuna', 'coffee']"
3448,"['coffee', 'hot chocolate']"
3449,"['fudge', 'jam']"
3450,"['hot chocolate', 'smoothies', 'bread', 'cookies']"
3451,"['coffee', 'tea', 'toast', 'brownie']"
3452,['coffee']
3453,['coffee']
3454,['farm house']
3455,['tea']
3456,['bread']
3457,"['bread', 'coffee']"
3458,['tea']
3459,['coffee']
3460,"['coffee', 'fudge', 'brownie']"
3461,['coffee']
3462,"['coffee', 'bread']"
3463,"['coffee', 'medialuna']"
3464,['farm house']
3465,"['fudge', 'coffee', 'sandwich']"
3466,"['toast', 'cookies']"
3467,"['sandwich', 'coffee', 'bread']"
3468,"['focaccia', 'scandinavian']"
3469,"['truffles', 'hearty & seasonal']"
3470,['coffee']
3471,['sandwich']
3472,"['hearty & seasonal', 'coffee', 'bread']"
3473,"['bread', 'cake']"
3474,"['tea', 'bread']"
3475,['bread']
3476,"['cookies', 'bread']"
3477,['coffee']
3478,['coffee']
3479,"['tea', 'sandwich']"
3480,"['bread', 'brownie']"
3481,"['tea', 'coffee']"
3482,['coffee']
3483,"['coffee', 'cookies']"
3484,"['cake', 'bread']"
3485,['coffee']
3486,"['mineral water', 'coke', 'bread', 'sandwich']"
3487,"['juice', 'bread']"
3488,['coffee']
3489,"['truffles', 'tea', 'cake']"
3490,"['coffee', 'scone', 'brownie']"
3491,['tea']
3492,"['sandwich', 'juice', 'tea']"
3493,['coffee']
3494,"['cake', 'sandwich', 'bread']"
3495,['coffee']
3496,"['sandwich', 'coffee']"
3497,"['juice', 'tea', 'bread']"
3498,['brownie']
3499,['fudge']
3500,['tea']
3501,['tea']
3502,"['truffles', 'sandwich']"
3503,"['medialuna', 'hot chocolate', 'bread', 'coffee']"
3504,['medialuna']
3505,['coffee']
3506,['coffee']
3507,['tea']
3508,['bread']
3509,['bread']
3510,"['tea', 'coke', 'cake', 'brownie', 'bread']"
3512,['bread']
3513,"['tea', 'medialuna', 'cookies', 'bread']"
3514,['coffee']
3515,"['sandwich', 'bread', 'tea']"
3516,"['bread', 'toast', 'medialuna']"
3517,"['pastry', 'medialuna']"
3518,['coffee']
3519,['coffee']
3520,"['coffee', 'pastry']"
3521,['cookies']
3522,['cookies']
3523,['bread']
3524,['coffee']
3525,"['coffee', 'pastry']"
3526,['bread']
3527,"['cookies', 'cake', 'coffee', 'hot chocolate']"
3529,"['pastry', 'medialuna', 'coffee', 'hot chocolate', 'the nomad', 'toast']"
3530,"['coffee', 'cake', 'bread']"
3531,['tea']
3532,"['coffee', 'cake']"
3533,['coffee']
3534,"['coffee', 'cake']"
3535,"['toast', 'coffee']"
3536,['coffee']
3537,"['hot chocolate', 'cake']"
3538,"['hearty & seasonal', 'juice']"
3539,['coffee']
3540,"['hearty & seasonal', 'coffee']"
3541,"['farm house', 'cake']"
3542,"['coffee', 'bread', 'farm house']"
3543,['sandwich']
3545,['bread']
3546,"['coffee', 'brownie']"
3547,"['sandwich', 'juice']"
3548,['coffee']
3549,['coffee']
3550,['tea']
3551,['coffee']
3552,['hot chocolate']
3554,"['cake', 'coffee']"
3555,['bread']
3556,['bread']
3557,"['coffee', 'hot chocolate']"
3558,['coffee']
3559,"['coffee', 'bread']"
3560,"['coffee', 'cake']"
3561,['coffee']
3562,['farm house']
3563,['coffee']
3564,['bread']
3565,['coffee']
3566,['farm house']
3567,['scandinavian']
3568,['bread']
3570,"['bread', 'pastry']"
3571,['coffee']
3572,['coffee']
3573,"['coffee', 'bread', 'pastry']"
3574,"['coffee', 'bread']"
3575,"['coffee', 'medialuna']"
3576,"['jam', 'fudge', 'medialuna']"
3577,['tea']
3578,['bread']
3579,['bread']
3580,"['pastry', 'coffee']"
3581,['coffee']
3582,['bread']
3583,['coffee']
3584,"['coffee', 'cookies']"
3585,['coffee']
3586,['coffee']
3587,"['pastry', 'coffee']"
3588,['bread']
3589,"['fudge', 'coffee']"
3590,"['hot chocolate', 'cake']"
3591,"['muffin', 'coffee']"
3592,"['coffee', 'medialuna']"
3593,['gingerbread syrup']
3594,['coffee']
3595,"['sandwich', 'coffee']"
3596,['bread']
3597,['coffee']
3598,"['coke', 'coffee', 'juice']"
3599,['medialuna']
3600,['bread']
3601,"['coffee', 'pastry']"
3602,"['coffee', 'cake', 'bread']"
3603,['coffee']
3605,['bread']
3606,['bread']
3608,"['tea', 'coffee', 'toast']"
3609,"['sandwich', 'smoothies']"
3610,['fudge']
3611,"['coffee', 'hot chocolate']"
3612,"['coffee', 'hot chocolate', 'cake']"
3613,"['hot chocolate', 'sandwich']"
3614,"['sandwich', 'mineral water', 'truffles']"
3615,['cake']
3616,['scandinavian']
3617,['coffee']
3618,"['cake', 'bread']"
3619,['cake']
3620,['coffee']
3621,"['bread', 'coffee', 'cake']"
3622,"['coffee', 'bread']"
3623,"['cookies', 'coffee', 'coke']"
3624,['bread']
3625,"['hot chocolate', 'tea', 'cake', 'brownie']"
3626,['coke']
3627,"['tea', 'coffee']"
3628,"['coffee', 'bread']"
3629,"['pastry', 'bread']"
3630,['bread']
3631,"['tea', 'cookies']"
3632,['brownie']
3633,['coffee']
3634,['tea']
3635,"['coffee', 'bread', 'sandwich']"
3636,['scandinavian']
3637,['coffee']
3638,['bread']
3639,"['coffee', 'pastry']"
3640,['coffee']
3641,['medialuna']
3642,"['coffee', 'muffin']"
3643,"['bread', 'pastry', 'the nomad']"
3644,['coffee']
3645,"['coffee', 'hot chocolate', 'cake']"
3646,"['bread', 'coffee', 'pastry']"
3647,"['bread', 'coffee', 'pastry', 'brownie']"
3648,['coffee']
3649,['tea']
3650,"['pastry', 'bread']"
3651,['tea']
3652,"['coffee', 'medialuna']"
3653,['coffee']
3654,"['hot chocolate', 'tea', 'bread']"
3655,"['tea', 'toast']"
3656,"['coffee', 'cake']"
3657,['coffee']
3658,['panatone']
3659,"['coffee', 'bread', 'cake']"
3660,['bread']
3661,['bread']
3662,['truffles']
3663,['coffee']
3664,['tea']
3665,"['bread', 'sandwich']"
3666,['cookies']
3667,['bread']
3668,"['tea', 'cake']"
3669,['bread']
3670,['coffee']
3672,"['bread', 'brownie']"
3673,"['art tray', 'bare popcorn', 'juice', 'coffee', 'brownie', 'muffin', 'cake', 'cookies', 'panatone']"
3674,['coke']
3675,['tea']
3676,['bread']
3677,"['tea', 'brownie']"
3678,"['tea', 'sandwich', 'medialuna']"
3679,"['tea', 'hot chocolate']"
3680,"['tea', 'muffin', 'cake']"
3681,"['sandwich', 'mineral water']"
3682,"['pastry', 'tea', 'coffee']"
3683,"['coffee', 'hot chocolate']"
3684,['medialuna']
3685,"['bread', 'muffin', 'tea']"
3686,['jam']
3687,"['bread', 'tea']"
3688,['farm house']
3689,"['bread', 'brownie', 'juice', 'cake']"
3690,"['coffee', 'hot chocolate', 'cake']"
3691,['fudge']
3692,"['cake', 'juice']"
3693,"['bread', 'jam', 'fudge']"
3694,['bread']
3695,['bread']
3696,"['pastry', 'coffee']"
3697,['bread']
3698,"['coffee', 'medialuna']"
3699,['pastry']
3700,"['medialuna', 'coffee']"
3701,"['bread', 'farm house']"
3702,['fudge']
3703,['bread']
3704,['farm house']
3705,"['medialuna', 'pastry']"
3706,['coffee']
3707,"['muffin', 'cake']"
3708,"['bread', 'pastry', 'the nomad']"
3709,"['pastry', 'scone']"
3710,['coffee']
3711,['coffee']
3712,"['medialuna', 'coffee', 'hot chocolate', 'bread', 'scandinavian']"
3713,"['brownie', 'cake', 'hot chocolate']"
3714,"['coffee', 'cake', 'brownie']"
3715,"['hot chocolate', 'coffee']"
3716,"['coffee', 'bread']"
3717,['bread']
3718,"['sandwich', 'bread', 'fudge']"
3719,"['tea', 'juice', 'muffin', 'gingerbread syrup']"
3720,"['tea', 'coffee']"
3721,['coffee']
3722,"['coffee', 'brownie']"
3723,['bread']
3724,"['bread', 'hot chocolate', 'muffin', 'smoothies']"
3725,"['coffee', 'hot chocolate']"
3726,"['coffee', 'scone', 'juice', 'cake', 'brownie']"
3727,['bread']
3728,"['cake', 'coffee']"
3729,"['gingerbread syrup', 'jam', 'fudge']"
3730,['fudge']
3731,['bread']
3732,['coffee']
